ip.len,udp.length,dns.flags.authoritative,dns.flags.recdesired,dns.flags.recavail,dns.flags.checkdisable,dns.count.answers,dns.count.auth_rr,dns.qry.type,target
806.0,786.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1084.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
479.0,459.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
311.0,291.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
852.0,832.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
786.0,766.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
403.0,383.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
770.0,750.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
538.0,518.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
336.0,316.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
536.0,516.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
100.0,80.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
394.0,374.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3319.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
820.0,800.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
793.0,773.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
357.0,337.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,4606.0,0.0,1.0,1.0,0.0,16.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
811.0,791.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
826.0,806.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
337.0,317.0,0.0,0.0,0.0,1.0,0.0,3.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
344.0,324.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
482.0,462.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
357.0,337.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
848.0,828.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
822.0,802.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3308.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
533.0,513.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
851.0,831.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
358.0,338.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
581.0,561.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
560.0,540.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
560.0,540.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
371.0,351.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
558.0,538.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3283.0,0.0,1.0,1.0,0.0,200.0,0.0,255.0,1.0
322.0,302.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
529.0,509.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1396.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
779.0,759.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
394.0,374.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
378.0,358.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
390.0,370.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
124.0,104.0,0.0,1.0,1.0,0.0,2.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
529.0,509.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3969.0,0.0,1.0,1.0,0.0,10.0,0.0,255.0,1.0
354.0,334.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
580.0,560.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
830.0,810.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1484.0,3319.0,0.0,1.0,1.0,0.0,201.0,2.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
352.0,332.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
819.0,799.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
578.0,558.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
356.0,336.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
801.0,781.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3452.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,4606.0,0.0,1.0,1.0,0.0,16.0,0.0,255.0,1.0
563.0,543.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
355.0,335.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3307.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
827.0,807.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
808.0,788.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
823.0,803.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
533.0,513.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
560.0,540.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
826.0,806.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
389.0,369.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
812.0,792.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
846.0,826.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
821.0,801.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1396.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1100.0,3215.0,0.0,1.0,1.0,0.0,198.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
815.0,795.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
805.0,785.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
805.0,785.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
802.0,782.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
560.0,540.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
367.0,347.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
816.0,796.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
795.0,775.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
806.0,786.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
410.0,390.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,0.0
1132.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3291.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3259.0,0.0,1.0,1.0,0.0,199.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1452.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3992.0,0.0,1.0,1.0,0.0,12.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
381.0,361.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
579.0,559.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
852.0,832.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
584.0,564.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
335.0,315.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
67.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
554.0,534.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
807.0,787.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
466.0,446.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0
539.0,519.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
824.0,804.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
356.0,336.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
356.0,336.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
559.0,539.0,1.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
808.0,788.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
776.0,756.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
830.0,810.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
64.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0
830.0,810.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
376.0,356.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
800.0,780.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
791.0,771.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
364.0,344.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
779.0,759.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
798.0,778.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
373.0,353.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
534.0,514.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
350.0,330.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3969.0,0.0,1.0,1.0,0.0,10.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
483.0,463.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
84.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1492.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
599.0,579.0,0.0,1.0,1.0,0.0,1.0,13.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3215.0,0.0,1.0,1.0,0.0,198.0,0.0,255.0,1.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
818.0,798.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
360.0,340.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
848.0,828.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
393.0,373.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0
1500.0,3969.0,0.0,1.0,1.0,0.0,10.0,0.0,255.0,1.0
447.0,427.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1476.0,3259.0,0.0,1.0,1.0,0.0,199.0,0.0,255.0,1.0
557.0,537.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
496.0,476.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
388.0,368.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
786.0,766.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
556.0,536.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
395.0,375.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
561.0,541.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
349.0,329.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
347.0,327.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
370.0,350.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
555.0,535.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
828.0,808.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1476.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
850.0,830.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1476.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
374.0,354.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
564.0,544.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
559.0,539.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
360.0,340.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,4026.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
822.0,802.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
67.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
346.0,326.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
353.0,333.0,0.0,0.0,0.0,1.0,0.0,4.0,12.0,0.0
584.0,564.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
395.0,375.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1500.0,4014.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
1157.0,1137.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
551.0,531.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
829.0,809.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
817.0,797.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
374.0,354.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0,0.0
558.0,538.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
797.0,777.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3915.0,0.0,1.0,1.0,0.0,9.0,0.0,255.0,1.0
67.0,47.0,0.0,1.0,1.0,0.0,0.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
822.0,802.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
845.0,825.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3311.0,0.0,1.0,1.0,0.0,200.0,2.0,255.0,1.0
803.0,783.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
796.0,776.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
825.0,805.0,0.0,1.0,1.0,0.0,2.0,13.0,255.0,1.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
792.0,772.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
1500.0,3661.0,0.0,1.0,1.0,0.0,15.0,0.0,255.0,1.0
822.0,802.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
111.0,91.0,0.0,1.0,1.0,0.0,1.0,0.0,255.0,1.0
825.0,805.0,1.0,0.0,0.0,1.0,0.0,6.0,12.0,0.0
809.0,789.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
535.0,515.0,1.0,0.0,0.0,1.0,0.0,4.0,43.0,0.0
1500.0,3323.0,0.0,1.0,1.0,0.0,201.0,0.0,255.0,1.0
1500.0,4043.0,0.0,1.0,1.0,0.0,14.0,0.0,255.0,1.0
